ΔV,μϵ_W,η_ηc,P_w2
0.06455696202531645,0.31645569620253167,0.0,0.0
0.06455696202531645,0.2911392405063291,0.0,0.0
0.06455696202531645,0.26582278481012656,0.0,0.0
0.06455696202531645,0.24050632911392406,0.0,0.0
0.06455696202531645,0.21518987341772153,0.0,0.0
0.06455696202531645,0.189873417721519,0.0,0.0
0.06455696202531645,0.16455696202531644,0.0,0.0
0.06455696202531645,0.13924050632911392,0.0,0.0
0.06455696202531645,0.11392405063291139,0.0,0.0
0.06455696202531645,0.08860759493670886,0.0,0.0
0.06455696202531645,0.06329113924050633,0.0,0.0
0.06455696202531645,0.0379746835443038,0.0,0.0
0.06455696202531645,0.012658227848101266,0.0,0.0
0.06455696202531645,-0.012658227848101266,0.0,0.0
0.06455696202531645,-0.0379746835443038,0.0,0.0
0.06455696202531645,-0.06329113924050633,0.0,0.0
0.06455696202531645,-0.08860759493670886,0.0,0.0
0.06455696202531645,-0.11392405063291139,0.0,0.0
0.06455696202531645,-0.13924050632911392,0.0,0.0
0.06455696202531645,-0.16455696202531644,0.0,0.0
0.06455696202531645,-0.189873417721519,0.0,0.0
0.06455696202531645,-0.21518987341772153,0.0,0.0
0.06455696202531645,-0.24050632911392406,0.0,0.0
0.06455696202531645,-0.26582278481012656,0.0,0.0
0.06455696202531645,-0.2911392405063291,0.0,0.0
0.06455696202531645,-0.31645569620253167,0.0,0.0
0.06455696202531645,-0.34177215189873417,0.0,0.0
0.06455696202531645,-0.3670886075949367,0.0,0.0
0.06455696202531645,-0.3924050632911392,0.0,0.0
0.06455696202531645,-0.4177215189873418,0.0,0.0
0.06455696202531645,-0.4430379746835443,0.0,0.0
0.06455696202531645,-0.46835443037974683,0.0,0.0
0.06455696202531645,-0.4936708860759494,0.0,0.0
0.06455696202531645,-0.5189873417721519,0.0,0.0
0.06455696202531645,-0.5443037974683544,0.0,0.0
0.06455696202531645,-0.569620253164557,0.0,0.0
0.06455696202531645,-0.5949367088607594,0.0,0.0
0.06455696202531645,-0.620253164556962,0.0,0.0
0.06455696202531645,-0.6455696202531646,0.0,0.0
0.06455696202531645,-0.6708860759493671,0.0,0.0
0.06455696202531645,-0.6962025316455697,0.0,0.0
0.06455696202531645,-0.7215189873417721,0.0,0.0
0.06455696202531645,-0.7468354430379747,0.0,0.0
0.06455696202531645,-0.7721518987341772,0.0,0.0
0.06455696202531645,-0.7974683544303798,0.0,0.0
0.06455696202531645,-0.8227848101265823,0.0,0.0
0.06455696202531645,-0.8481012658227848,0.0,0.0
0.06455696202531645,-0.8734177215189873,0.0,0.0
0.06455696202531645,-0.8987341772151899,0.0,0.0
0.06455696202531645,-0.9240506329113924,0.0,0.0
0.06455696202531645,-0.9493670886075949,0.0,0.0
0.06455696202531645,-0.9746835443037974,0.0,0.0
0.06455696202531645,-1.0,0.0,0.0
0.0670886075949367,1.0,0.0,0.0
0.0670886075949367,0.9746835443037974,0.0,0.0
0.0670886075949367,0.9493670886075949,0.0,0.0
0.0670886075949367,0.9240506329113924,0.0,0.0
0.0670886075949367,0.8987341772151899,0.0,0.0
0.0670886075949367,0.8734177215189873,0.0,0.0
0.0670886075949367,0.8481012658227848,0.0,0.0
0.0670886075949367,0.8227848101265823,0.0,0.0
0.0670886075949367,0.7974683544303798,0.0,0.0
0.0670886075949367,0.7721518987341772,0.0,0.0
0.0670886075949367,0.7468354430379747,0.0,0.0
0.0670886075949367,0.7215189873417721,0.0,0.0
0.0670886075949367,0.6962025316455697,0.0,0.0
0.0670886075949367,0.6708860759493671,0.0,0.0
0.0670886075949367,0.6455696202531646,0.0,0.0
0.0670886075949367,0.620253164556962,0.0,0.0
0.0670886075949367,0.5949367088607594,0.0,0.0
0.0670886075949367,0.569620253164557,0.0,0.0
0.0670886075949367,0.5443037974683544,0.0,0.0
0.0670886075949367,0.5189873417721519,0.0,0.0
0.0670886075949367,0.4936708860759494,0.0,0.0
0.0670886075949367,0.46835443037974683,0.0,0.0
0.0670886075949367,0.4430379746835443,0.0,0.0
0.0670886075949367,0.4177215189873418,0.0,0.0
0.0670886075949367,0.3924050632911392,0.0,0.0
0.0670886075949367,0.3670886075949367,0.0,0.0
0.0670886075949367,0.34177215189873417,0.0,0.0
0.0670886075949367,0.31645569620253167,0.0,0.0
0.0670886075949367,0.2911392405063291,0.0,0.0
0.0670886075949367,0.26582278481012656,0.0,0.0
0.0670886075949367,0.24050632911392406,0.0,0.0
0.0670886075949367,0.21518987341772153,0.0,0.0
0.0670886075949367,0.189873417721519,0.0,0.0
0.0670886075949367,0.16455696202531644,0.0,0.0
0.0670886075949367,0.13924050632911392,0.0,0.0
0.0670886075949367,0.11392405063291139,0.0,0.0
0.0670886075949367,0.08860759493670886,0.0,0.0
0.0670886075949367,0.06329113924050633,0.0,0.0
0.0670886075949367,0.0379746835443038,0.0,0.0
0.0670886075949367,0.012658227848101266,0.0,0.0
0.0670886075949367,-0.012658227848101266,0.0,0.0
0.0670886075949367,-0.0379746835443038,0.0,0.0
0.0670886075949367,-0.06329113924050633,0.0,0.0
0.0670886075949367,-0.08860759493670886,0.0,0.0
0.0670886075949367,-0.11392405063291139,0.0,0.0
0.0670886075949367,-0.13924050632911392,0.0,0.0
0.0670886075949367,-0.16455696202531644,0.0,0.0
0.0670886075949367,-0.189873417721519,0.0,0.0
0.0670886075949367,-0.21518987341772153,0.0,0.0
0.0670886075949367,-0.24050632911392406,0.0,0.0
0.0670886075949367,-0.26582278481012656,0.0,0.0
0.0670886075949367,-0.2911392405063291,0.0,0.0
0.0670886075949367,-0.31645569620253167,0.0,0.0
0.0670886075949367,-0.34177215189873417,0.0,0.0
0.0670886075949367,-0.3670886075949367,0.0,0.0
0.0670886075949367,-0.3924050632911392,0.0,0.0
0.0670886075949367,-0.4177215189873418,0.0,0.0
0.0670886075949367,-0.4430379746835443,0.0,0.0
0.0670886075949367,-0.46835443037974683,0.0,0.0
0.0670886075949367,-0.4936708860759494,0.0,0.0
0.0670886075949367,-0.5189873417721519,0.0,0.0
0.0670886075949367,-0.5443037974683544,0.0,0.0
0.0670886075949367,-0.569620253164557,0.0,0.0
0.0670886075949367,-0.5949367088607594,0.0,0.0
0.0670886075949367,-0.620253164556962,0.0,0.0
0.0670886075949367,-0.6455696202531646,0.0,0.0
0.0670886075949367,-0.6708860759493671,0.0,0.0
0.0670886075949367,-0.6962025316455697,0.0,0.0
0.0670886075949367,-0.7215189873417721,0.0,0.0
0.0670886075949367,-0.7468354430379747,0.0,0.0
0.0670886075949367,-0.7721518987341772,0.0,0.0
0.0670886075949367,-0.7974683544303798,0.0,0.0
0.0670886075949367,-0.8227848101265823,0.0,0.0
0.0670886075949367,-0.8481012658227848,0.0,0.0
0.0670886075949367,-0.8734177215189873,0.0,0.0
0.0670886075949367,-0.8987341772151899,0.0,0.0
0.0670886075949367,-0.9240506329113924,0.0,0.0
0.0670886075949367,-0.9493670886075949,0.0,0.0
0.0670886075949367,-0.9746835443037974,0.0,0.0
0.0670886075949367,-1.0,0.0,0.0
0.06962025316455696,1.0,0.0,0.0
0.06962025316455696,0.9746835443037974,0.0,0.0
0.06962025316455696,0.9493670886075949,0.0,0.0
0.06962025316455696,0.9240506329113924,0.0,0.0
0.06962025316455696,0.8987341772151899,0.0,0.0
0.06962025316455696,0.8734177215189873,0.0,0.0
0.06962025316455696,0.8481012658227848,0.0,0.0
0.06962025316455696,0.8227848101265823,0.0,0.0
0.06962025316455696,0.7974683544303798,0.0,0.0
0.06962025316455696,0.7721518987341772,0.0,0.0
0.06962025316455696,0.7468354430379747,0.0,0.0
0.06962025316455696,0.7215189873417721,0.0,0.0
0.06962025316455696,0.6962025316455697,0.0,0.0
0.06962025316455696,0.6708860759493671,0.0,0.0
0.06962025316455696,0.6455696202531646,0.0,0.0
0.06962025316455696,0.620253164556962,0.0,0.0
0.06962025316455696,0.5949367088607594,0.0,0.0
0.06962025316455696,0.569620253164557,0.0,0.0
0.06962025316455696,0.5443037974683544,0.0,0.0
0.06962025316455696,0.5189873417721519,0.0,0.0
0.06962025316455696,0.4936708860759494,0.0,0.0
0.06962025316455696,0.46835443037974683,0.0,0.0
0.06962025316455696,0.4430379746835443,0.0,0.0
0.06962025316455696,0.4177215189873418,0.0,0.0
0.06962025316455696,0.3924050632911392,0.0,0.0
0.06962025316455696,0.3670886075949367,0.0,0.0
0.06962025316455696,0.34177215189873417,0.0,0.0
0.06962025316455696,0.31645569620253167,0.0,0.0
0.06962025316455696,0.2911392405063291,0.0,0.0
0.06962025316455696,0.26582278481012656,0.0,0.0
0.06962025316455696,0.24050632911392406,0.0,0.0
0.06962025316455696,0.21518987341772153,0.0,0.0
0.06962025316455696,0.189873417721519,0.0,0.0
0.06962025316455696,0.16455696202531644,0.0,0.0
0.06962025316455696,0.13924050632911392,0.0,0.0
0.06962025316455696,0.11392405063291139,0.0,0.0
0.06962025316455696,0.08860759493670886,0.0,0.0
0.06962025316455696,0.06329113924050633,0.0,0.0
0.06962025316455696,0.0379746835443038,0.0,0.0
0.06962025316455696,0.012658227848101266,0.0,0.0
0.06962025316455696,-0.012658227848101266,0.0,0.0
0.06962025316455696,-0.0379746835443038,0.0,0.0
0.06962025316455696,-0.06329113924050633,0.0,0.0
0.06962025316455696,-0.08860759493670886,0.0,0.0
0.06962025316455696,-0.11392405063291139,0.0,0.0
0.06962025316455696,-0.13924050632911392,0.0,0.0
0.06962025316455696,-0.16455696202531644,0.0,0.0
0.06962025316455696,-0.189873417721519,0.0,0.0
0.06962025316455696,-0.21518987341772153,0.0,0.0
0.06962025316455696,-0.24050632911392406,0.0,0.0
0.06962025316455696,-0.26582278481012656,0.0,0.0
0.06962025316455696,-0.2911392405063291,0.0,0.0
0.06962025316455696,-0.31645569620253167,0.0,0.0
0.06962025316455696,-0.34177215189873417,0.0,0.0
0.06962025316455696,-0.3670886075949367,0.0,0.0
0.06962025316455696,-0.3924050632911392,0.0,0.0
0.06962025316455696,-0.4177215189873418,0.0,0.0
0.06962025316455696,-0.4430379746835443,0.0,0.0
0.06962025316455696,-0.46835443037974683,0.0,0.0
0.06962025316455696,-0.4936708860759494,0.0,0.0
0.06962025316455696,-0.5189873417721519,0.0,0.0
0.06962025316455696,-0.5443037974683544,0.0,0.0
0.06962025316455696,-0.569620253164557,0.0,0.0
0.06962025316455696,-0.5949367088607594,0.0,0.0
0.06962025316455696,-0.620253164556962,0.0,0.0
0.06962025316455696,-0.6455696202531646,0.0,0.0
0.06962025316455696,-0.6708860759493671,0.0,0.0
0.06962025316455696,-0.6962025316455697,0.0,0.0
0.06962025316455696,-0.7215189873417721,0.0,0.0
0.06962025316455696,-0.7468354430379747,0.0,0.0
0.06962025316455696,-0.7721518987341772,0.0,0.0
0.06962025316455696,-0.7974683544303798,0.0,0.0
0.06962025316455696,-0.8227848101265823,0.0,0.0
0.06962025316455696,-0.8481012658227848,0.0,0.0
0.06962025316455696,-0.8734177215189873,0.0,0.0
0.06962025316455696,-0.8987341772151899,0.0,0.0
0.06962025316455696,-0.9240506329113924,0.0,0.0
0.06962025316455696,-0.9493670886075949,0.0,0.0
0.06962025316455696,-0.9746835443037974,0.0,0.0
0.06962025316455696,-1.0,0.0,0.0
0.07215189873417721,1.0,0.0,0.0
0.07215189873417721,0.9746835443037974,0.0,0.0
0.07215189873417721,0.9493670886075949,0.0,0.0
0.07215189873417721,0.9240506329113924,0.0,0.0
0.07215189873417721,0.8987341772151899,0.0,0.0
0.07215189873417721,0.8734177215189873,0.0,0.0
0.07215189873417721,0.8481012658227848,0.0,0.0
0.07215189873417721,0.8227848101265823,0.0,0.0
0.07215189873417721,0.7974683544303798,0.0,0.0
0.07215189873417721,0.7721518987341772,0.0,0.0
0.07215189873417721,0.7468354430379747,0.0,0.0
0.07215189873417721,0.7215189873417721,0.0,0.0
0.07215189873417721,0.6962025316455697,0.0,0.0
0.07215189873417721,0.6708860759493671,0.0,0.0
0.07215189873417721,0.6455696202531646,0.0,0.0
0.07215189873417721,0.620253164556962,0.0,0.0
0.07215189873417721,0.5949367088607594,0.0,0.0
0.07215189873417721,0.569620253164557,0.0,0.0
0.07215189873417721,0.5443037974683544,0.0,0.0
0.07215189873417721,0.5189873417721519,0.0,0.0
0.07215189873417721,0.4936708860759494,0.0,0.0
0.07215189873417721,0.46835443037974683,0.0,0.0
0.07215189873417721,0.4430379746835443,0.0,0.0
0.07215189873417721,0.4177215189873418,0.0,0.0
0.07215189873417721,0.3924050632911392,0.0,0.0
0.07215189873417721,0.3670886075949367,0.0,0.0
0.07215189873417721,0.34177215189873417,0.0,0.0
0.07215189873417721,0.31645569620253167,0.0,0.0
0.07215189873417721,0.2911392405063291,0.0,0.0
0.07215189873417721,0.26582278481012656,0.0,0.0
0.07215189873417721,0.24050632911392406,0.0,0.0
0.07215189873417721,0.21518987341772153,0.0,0.0
0.07215189873417721,0.189873417721519,0.0,0.0
0.07215189873417721,0.16455696202531644,0.0,0.0
0.07215189873417721,0.13924050632911392,0.0,0.0
0.07215189873417721,0.11392405063291139,0.0,0.0
0.07215189873417721,0.08860759493670886,0.0,0.0
0.07215189873417721,0.06329113924050633,0.0,0.0
0.07215189873417721,0.0379746835443038,0.0,0.0
0.07215189873417721,0.012658227848101266,0.0,0.0
0.07215189873417721,-0.012658227848101266,0.0,0.0
0.07215189873417721,-0.0379746835443038,0.0,0.0
0.07215189873417721,-0.06329113924050633,0.0,0.0
0.07215189873417721,-0.08860759493670886,0.0,0.0
0.07215189873417721,-0.11392405063291139,0.0,0.0
0.07215189873417721,-0.13924050632911392,0.0,0.0
0.07215189873417721,-0.16455696202531644,0.0,0.0
0.07215189873417721,-0.189873417721519,0.0,0.0
0.07215189873417721,-0.21518987341772153,0.0,0.0
0.07215189873417721,-0.24050632911392406,0.0,0.0
0.07215189873417721,-0.26582278481012656,0.0,0.0
0.07215189873417721,-0.2911392405063291,0.0,0.0
0.07215189873417721,-0.31645569620253167,0.0,0.0
0.07215189873417721,-0.34177215189873417,0.0,0.0
0.07215189873417721,-0.3670886075949367,0.0,0.0
0.07215189873417721,-0.3924050632911392,0.0,0.0
0.07215189873417721,-0.4177215189873418,0.0,0.0
0.07215189873417721,-0.4430379746835443,0.0,0.0
0.07215189873417721,-0.46835443037974683,0.0,0.0
0.07215189873417721,-0.4936708860759494,0.0,0.0
0.07215189873417721,-0.5189873417721519,0.0,0.0
0.07215189873417721,-0.5443037974683544,0.0,0.0
0.07215189873417721,-0.569620253164557,0.0,0.0
0.07215189873417721,-0.5949367088607594,0.0,0.0
0.07215189873417721,-0.620253164556962,0.0,0.0
0.07215189873417721,-0.6455696202531646,0.0,0.0
0.07215189873417721,-0.6708860759493671,0.0,0.0
0.07215189873417721,-0.6962025316455697,0.0,0.0
0.07215189873417721,-0.7215189873417721,0.0,0.0
0.07215189873417721,-0.7468354430379747,0.0,0.0
0.07215189873417721,-0.7721518987341772,0.0,0.0
0.07215189873417721,-0.7974683544303798,0.0,0.0
0.07215189873417721,-0.8227848101265823,0.0,0.0
0.07215189873417721,-0.8481012658227848,0.0,0.0
0.07215189873417721,-0.8734177215189873,0.0,0.0
0.07215189873417721,-0.8987341772151899,0.0,0.0
0.07215189873417721,-0.9240506329113924,0.0,0.0
0.07215189873417721,-0.9493670886075949,0.0,0.0
0.07215189873417721,-0.9746835443037974,0.0,0.0
0.07215189873417721,-1.0,0.0,0.0
0.07468354430379746,1.0,0.0,0.0
0.07468354430379746,0.9746835443037974,0.0,0.0
0.07468354430379746,0.9493670886075949,0.0,0.0
0.07468354430379746,0.9240506329113924,0.0,0.0
0.07468354430379746,0.8987341772151899,0.0,0.0
0.07468354430379746,0.8734177215189873,0.0,0.0
0.07468354430379746,0.8481012658227848,0.0,0.0
0.07468354430379746,0.8227848101265823,0.0,0.0
0.07468354430379746,0.7974683544303798,0.0,0.0
0.07468354430379746,0.7721518987341772,0.0,0.0
0.07468354430379746,0.7468354430379747,0.0,0.0
0.07468354430379746,0.7215189873417721,0.0,0.0
0.07468354430379746,0.6962025316455697,0.0,0.0
0.07468354430379746,0.6708860759493671,0.0,0.0
0.07468354430379746,0.6455696202531646,0.0,0.0
0.07468354430379746,0.620253164556962,0.0,0.0
0.07468354430379746,0.5949367088607594,0.0,0.0
0.07468354430379746,0.569620253164557,0.0,0.0
0.07468354430379746,0.5443037974683544,0.0,0.0
0.07468354430379746,0.5189873417721519,0.0,0.0
0.07468354430379746,0.4936708860759494,0.0,0.0
0.07468354430379746,0.46835443037974683,0.0,0.0
0.07468354430379746,0.4430379746835443,0.0,0.0
0.07468354430379746,0.4177215189873418,0.0,0.0
0.07468354430379746,0.3924050632911392,0.0,0.0
0.07468354430379746,0.3670886075949367,0.0,0.0
0.07468354430379746,0.34177215189873417,0.0,0.0
0.07468354430379746,0.31645569620253167,0.0,0.0
0.07468354430379746,0.2911392405063291,0.0,0.0
0.07468354430379746,0.26582278481012656,0.0,0.0
0.07468354430379746,0.24050632911392406,0.0,0.0
0.07468354430379746,0.21518987341772153,0.0,0.0
0.07468354430379746,0.189873417721519,0.0,0.0
0.07468354430379746,0.16455696202531644,0.0,0.0
0.07468354430379746,0.13924050632911392,0.0,0.0
0.07468354430379746,0.11392405063291139,0.0,0.0
0.07468354430379746,0.08860759493670886,0.0,0.0
0.07468354430379746,0.06329113924050633,0.0,0.0
0.07468354430379746,0.0379746835443038,0.0,0.0
0.07468354430379746,0.012658227848101266,0.0,0.0
0.07468354430379746,-0.012658227848101266,0.0,0.0
0.07468354430379746,-0.0379746835443038,0.0,0.0
0.07468354430379746,-0.06329113924050633,0.0,0.0
0.07468354430379746,-0.08860759493670886,0.0,0.0
0.07468354430379746,-0.11392405063291139,0.0,0.0
0.07468354430379746,-0.13924050632911392,0.0,0.0
0.07468354430379746,-0.16455696202531644,0.0,0.0
0.07468354430379746,-0.189873417721519,0.0,0.0
0.07468354430379746,-0.21518987341772153,0.0,0.0
0.07468354430379746,-0.24050632911392406,0.0,0.0
0.07468354430379746,-0.26582278481012656,0.0,0.0
0.07468354430379746,-0.2911392405063291,0.0,0.0
0.07468354430379746,-0.31645569620253167,0.0,0.0
0.07468354430379746,-0.34177215189873417,0.0,0.0
0.07468354430379746,-0.3670886075949367,0.0,0.0
0.07468354430379746,-0.3924050632911392,0.0,0.0
0.07468354430379746,-0.4177215189873418,0.0,0.0
0.07468354430379746,-0.4430379746835443,0.0,0.0
0.07468354430379746,-0.46835443037974683,0.0,0.0
0.07468354430379746,-0.4936708860759494,0.0,0.0
0.07468354430379746,-0.5189873417721519,0.0,0.0
0.07468354430379746,-0.5443037974683544,0.0,0.0
0.07468354430379746,-0.569620253164557,0.0,0.0
0.07468354430379746,-0.5949367088607594,0.0,0.0
0.07468354430379746,-0.620253164556962,0.0,0.0
0.07468354430379746,-0.6455696202531646,0.0,0.0
0.07468354430379746,-0.6708860759493671,0.0,0.0
0.07468354430379746,-0.6962025316455697,0.0,0.0
0.07468354430379746,-0.7215189873417721,0.0,0.0
0.07468354430379746,-0.7468354430379747,0.0,0.0
0.07468354430379746,-0.7721518987341772,0.0,0.0
0.07468354430379746,-0.7974683544303798,0.0,0.0
0.07468354430379746,-0.8227848101265823,0.0,0.0
0.07468354430379746,-0.8481012658227848,0.0,0.0
0.07468354430379746,-0.8734177215189873,0.0,0.0
0.07468354430379746,-0.8987341772151899,0.0,0.0
0.07468354430379746,-0.9240506329113924,0.0,0.0
0.07468354430379746,-0.9493670886075949,0.0,0.0
0.07468354430379746,-0.9746835443037974,0.0,0.0
0.07468354430379746,-1.0,0.0,0.0
0.07721518987341772,1.0,0.0,0.0
0.07721518987341772,0.9746835443037974,0.0,0.0
0.07721518987341772,0.9493670886075949,0.0,0.0
0.07721518987341772,0.9240506329113924,0.0,0.0
0.07721518987341772,0.8987341772151899,0.0,0.0
0.07721518987341772,0.8734177215189873,0.0,0.0
0.07721518987341772,0.8481012658227848,0.0,0.0
0.07721518987341772,0.8227848101265823,0.0,0.0
0.07721518987341772,0.7974683544303798,0.0,0.0
0.07721518987341772,0.7721518987341772,0.0,0.0
0.07721518987341772,0.7468354430379747,0.0,0.0
0.07721518987341772,0.7215189873417721,0.0,0.0
0.07721518987341772,0.6962025316455697,0.0,0.0
0.07721518987341772,0.6708860759493671,0.0,0.0
0.07721518987341772,0.6455696202531646,0.0,0.0
0.07721518987341772,0.620253164556962,0.0,0.0
0.07721518987341772,0.5949367088607594,0.0,0.0
0.07721518987341772,0.569620253164557,0.0,0.0
0.07721518987341772,0.5443037974683544,0.0,0.0
0.07721518987341772,0.5189873417721519,0.0,0.0
0.07721518987341772,0.4936708860759494,0.0,0.0
0.07721518987341772,0.46835443037974683,0.0,0.0
0.07721518987341772,0.4430379746835443,0.0,0.0
0.07721518987341772,0.4177215189873418,0.0,0.0
0.07721518987341772,0.3924050632911392,0.0,0.0
0.07721518987341772,0.3670886075949367,0.0,0.0
0.07721518987341772,0.34177215189873417,0.0,0.0
0.07721518987341772,0.31645569620253167,0.0,0.0
0.07721518987341772,0.2911392405063291,0.0,0.0
0.07721518987341772,0.26582278481012656,0.0,0.0
0.07721518987341772,0.24050632911392406,0.0,0.0
0.07721518987341772,0.21518987341772153,0.0,0.0
0.07721518987341772,0.189873417721519,0.0,0.0
0.07721518987341772,0.16455696202531644,0.0,0.0
0.07721518987341772,0.13924050632911392,0.0,0.0
0.07721518987341772,0.11392405063291139,0.0,0.0
0.07721518987341772,0.08860759493670886,0.0,0.0
0.07721518987341772,0.06329113924050633,0.0,0.0
0.07721518987341772,0.0379746835443038,0.0,0.0
0.07721518987341772,0.012658227848101266,0.0,0.0
0.07721518987341772,-0.012658227848101266,0.0,0.0
0.07721518987341772,-0.0379746835443038,0.0,0.0
0.07721518987341772,-0.06329113924050633,0.0,0.0
0.07721518987341772,-0.08860759493670886,0.0,0.0
0.07721518987341772,-0.11392405063291139,0.0,0.0
0.07721518987341772,-0.13924050632911392,0.0,0.0
0.07721518987341772,-0.16455696202531644,0.0,0.0
0.07721518987341772,-0.189873417721519,0.0,0.0
0.07721518987341772,-0.21518987341772153,0.0,0.0
0.07721518987341772,-0.24050632911392406,0.0,0.0
0.07721518987341772,-0.26582278481012656,0.0,0.0
0.07721518987341772,-0.2911392405063291,0.0,0.0
0.07721518987341772,-0.31645569620253167,0.0,0.0
0.07721518987341772,-0.34177215189873417,0.0,0.0
0.07721518987341772,-0.3670886075949367,0.0,0.0
0.07721518987341772,-0.3924050632911392,0.0,0.0
0.07721518987341772,-0.4177215189873418,0.0,0.0
0.07721518987341772,-0.4430379746835443,0.0,0.0
0.07721518987341772,-0.46835443037974683,0.0,0.0
0.07721518987341772,-0.4936708860759494,0.0,0.0
0.07721518987341772,-0.5189873417721519,0.0,0.0
0.07721518987341772,-0.5443037974683544,0.0,0.0
0.07721518987341772,-0.569620253164557,0.0,0.0
0.07721518987341772,-0.5949367088607594,0.0,0.0
0.07721518987341772,-0.620253164556962,0.0,0.0
0.07721518987341772,-0.6455696202531646,0.0,0.0
0.07721518987341772,-0.6708860759493671,0.0,0.0
0.07721518987341772,-0.6962025316455697,0.0,0.0
0.07721518987341772,-0.7215189873417721,0.0,0.0
0.07721518987341772,-0.7468354430379747,0.0,0.0
0.07721518987341772,-0.7721518987341772,0.0,0.0
0.07721518987341772,-0.7974683544303798,0.0,0.0
0.07721518987341772,-0.8227848101265823,0.0,0.0
0.07721518987341772,-0.8481012658227848,0.0,0.0
0.07721518987341772,-0.8734177215189873,0.0,0.0
0.07721518987341772,-0.8987341772151899,0.0,0.0
0.07721518987341772,-0.9240506329113924,0.0,0.0
0.07721518987341772,-0.9493670886075949,0.0,0.0
0.07721518987341772,-0.9746835443037974,0.0,0.0
0.07721518987341772,-1.0,0.0,0.0
0.07974683544303797,1.0,0.0,0.0
0.07974683544303797,0.9746835443037974,0.0,0.0
0.07974683544303797,0.9493670886075949,0.0,0.0
0.07974683544303797,0.9240506329113924,0.0,0.0
0.07974683544303797,0.8987341772151899,0.0,0.0
0.07974683544303797,0.8734177215189873,0.0,0.0
0.07974683544303797,0.8481012658227848,0.0,0.0
0.07974683544303797,0.8227848101265823,0.0,0.0
0.07974683544303797,0.7974683544303798,0.0,0.0
0.07974683544303797,0.7721518987341772,0.0,0.0
0.07974683544303797,0.7468354430379747,0.0,0.0
0.07974683544303797,0.7215189873417721,0.0,0.0
0.07974683544303797,0.6962025316455697,0.0,0.0
0.07974683544303797,0.6708860759493671,0.0,0.0
0.07974683544303797,0.6455696202531646,0.0,0.0
0.07974683544303797,0.620253164556962,0.0,0.0
0.07974683544303797,0.5949367088607594,0.0,0.0
0.07974683544303797,0.569620253164557,0.0,0.0
0.07974683544303797,0.5443037974683544,0.0,0.0
0.07974683544303797,0.5189873417721519,0.0,0.0
0.07974683544303797,0.4936708860759494,0.0,0.0
0.07974683544303797,0.46835443037974683,0.0,0.0
0.07974683544303797,0.4430379746835443,0.0,0.0
0.07974683544303797,0.4177215189873418,0.0,0.0
0.07974683544303797,0.3924050632911392,0.0,0.0
0.07974683544303797,0.3670886075949367,0.0,0.0
0.07974683544303797,0.34177215189873417,0.0,0.0
0.07974683544303797,0.31645569620253167,0.0,0.0
0.07974683544303797,0.2911392405063291,0.0,0.0
0.07974683544303797,0.26582278481012656,0.0,0.0
0.07974683544303797,0.24050632911392406,0.0,0.0
0.07974683544303797,0.21518987341772153,0.0,0.0
0.07974683544303797,0.189873417721519,0.0,0.0
0.07974683544303797,0.16455696202531644,0.0,0.0
0.07974683544303797,0.13924050632911392,0.0,0.0
0.07974683544303797,0.11392405063291139,0.0,0.0
0.07974683544303797,0.08860759493670886,0.0,0.0
0.07974683544303797,0.06329113924050633,0.0,0.0
0.07974683544303797,0.0379746835443038,0.0,0.0
0.07974683544303797,0.012658227848101266,0.0,0.0
0.07974683544303797,-0.012658227848101266,0.0,0.0
0.07974683544303797,-0.0379746835443038,0.0,0.0
0.07974683544303797,-0.06329113924050633,0.0,0.0
0.07974683544303797,-0.08860759493670886,0.0,0.0
0.07974683544303797,-0.11392405063291139,0.0,0.0
0.07974683544303797,-0.13924050632911392,0.0,0.0
0.07974683544303797,-0.16455696202531644,0.0,0.0
0.07974683544303797,-0.189873417721519,0.0,0.0
0.07974683544303797,-0.21518987341772153,0.0,0.0
0.07974683544303797,-0.24050632911392406,0.0,0.0
0.07974683544303797,-0.26582278481012656,0.0,0.0
0.07974683544303797,-0.2911392405063291,0.0,0.0
0.07974683544303797,-0.31645569620253167,0.0,0.0
0.07974683544303797,-0.34177215189873417,0.0,0.0
0.07974683544303797,-0.3670886075949367,0.0,0.0
0.07974683544303797,-0.3924050632911392,0.0,0.0
0.07974683544303797,-0.4177215189873418,0.0,0.0
0.07974683544303797,-0.4430379746835443,0.0,0.0
0.07974683544303797,-0.46835443037974683,0.0,0.0
0.07974683544303797,-0.4936708860759494,0.0,0.0
0.07974683544303797,-0.5189873417721519,0.0,0.0
0.07974683544303797,-0.5443037974683544,0.0,0.0
0.07974683544303797,-0.569620253164557,0.0,0.0
0.07974683544303797,-0.5949367088607594,0.0,0.0
0.07974683544303797,-0.620253164556962,0.0,0.0
0.07974683544303797,-0.6455696202531646,0.0,0.0
0.07974683544303797,-0.6708860759493671,0.0,0.0
0.07974683544303797,-0.6962025316455697,0.0,0.0
0.07974683544303797,-0.7215189873417721,0.0,0.0
0.07974683544303797,-0.7468354430379747,0.0,0.0
0.07974683544303797,-0.7721518987341772,0.0,0.0
0.07974683544303797,-0.7974683544303798,0.0,0.0
0.07974683544303797,-0.8227848101265823,0.0,0.0
0.07974683544303797,-0.8481012658227848,0.0,0.0
0.07974683544303797,-0.8734177215189873,0.0,0.0
0.07974683544303797,-0.8987341772151899,0.0,0.0
0.07974683544303797,-0.9240506329113924,0.0,0.0
